id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
14738,86TE,small_airport,Matthews Ranch Airport,32.64989853,-98.14730072,835,NA,US,US-TX,Santo,no,86TE,,86TE,,,
14740,86TX,small_airport,Flying J Airport,29.73719978,-98.37889862,1055,NA,US,US-TX,Bulverde,no,86TX,,86TX,,,
5661,RKTN,medium_airport,Daegu Airport,35.896872,128.65531,116,AS,KR,KR-27,Daegu,yes,RKTN,TAE,,,https://en.wikipedia.org/wiki/Daegu_Airport,
14750,87CO,small_airport,Young's Strip,39.69110107,-104.4160004,5650,NA,US,US-CO,Bennett,no,87CO,,87CO,,,
5664,RKTY,medium_airport,Yecheon Airbase,36.630373,128.34971,354,AS,KR,KR-47,Yecheon-ri,no,RKTY,YEC,,,https://en.wikipedia.org/wiki/Yecheon_Air_Base; https://en.wikipedia.org/wiki/List_of_airports_in_South_Korea,
5665,RKUC,small_airport,Jochiwon Airfield (G-505),36.572716,127.297339,82,AS,KR,KR-44,Jochiwon,no,RKUC,,,,,
14754,87IL,small_airport,Bushby RLA Restricted Landing Area,41.51670074,-88.26670074,580,NA,US,US-IL,Minooka,no,87IL,,87IL,,,
14755,87IN,small_airport,May's Strip,41.45299911,-86.46970367,715,NA,US,US-IN,Walkerton,no,87IN,,87IN,,,
14756,87IS,closed,Seigfried Halfpap Airport,39.8862,-91.320702,550,NA,US,US-IL,Quincy,no,,,,,,87IS
315478,RO-0005,small_airport,Aerodrom Sălicea,46.6830919,23.5076486,,EU,RO,RO-CJ,,no,,,,,,
14764,87NE,small_airport,Knox Landing Airport,40.80920029,-97.58779907,1638,NA,US,US-NE,York,no,87NE,,87NE,,,
320684,RO-0018,heliport,Cobrex Heliport,45.657203,25.557311,,EU,RO,RO-BV,Brașov,no,,,,http://cobrexhelicopters.ro,,
14778,87XS,small_airport,Cinco B Ranch Airport,29.78770065,-99.26280212,1457,NA,US,US-TX,Medina,no,87XS,,87XS,,,
14779,88AK,small_airport,Dutch Landing Strip,60.54029846,-150.8679962,300,NA,US,US-AK,Sterling,no,88AK,,88AK,,,
323634,RO-0026,small_airport,Salonti Airstrip,45.9416179,23.7606823,,EU,RO,RO-AB,,no,,,,,,
14790,88IN,closed,Gardner Airport,39.5798,-85.932198,740,NA,US,US-IN,Boggstown,no,,,,,https://en.wikipedia.org/wiki/Gardner_Airport_(Indiana),88IN
14792,88KY,heliport,Saint Joseph Hospital Heliport,38.03290176,-84.52519989,980,NA,US,US-KY,Lexington,no,88KY,,88KY,,,
14793,88LA,small_airport,Freebird Field,30.12940025,-92.13510132,20,NA,US,US-LA,Lafayette,no,88LA,,88LA,,,
14797,88NC,small_airport,Corriher Field,35.63249969,-80.68530273,840,NA,US,US-NC,Salisbury,no,88NC,,88NC,,,
14803,88OK,small_airport,Hilltop Airport,36.19340134,-97.09069824,1070,NA,US,US-OK,Stillwater,no,88OK,,88OK,,,
14809,88TS,heliport,Fort Wolters Helicopters Heliport,32.83349991,-98.05200195,887,NA,US,US-TX,Mineral Wells,no,88TS,,88TS,,,
14817,89CA,small_airport,Swanson Ranch Nr 2 Airport,36.46659851,-119.8840027,237,NA,US,US-CA,Riverdale,no,89CA,,89CA,,,
14823,89IA,small_airport,Chain Lakes Airpark,42.05139923,-91.71679688,825,NA,US,US-IA,Cedar Rapids,no,89IA,,89IA,,,
14827,89KS,heliport,Neosho Memorial Regional Hospital Heliport,37.67499924,-95.47329712,988,NA,US,US-KS,Chanute,no,89KS,,89KS,,,
5695,RPMB,medium_airport,Rajah Buayan Air Base,6.106440067,125.2350006,28,AS,PH,PH-SCO,General Santos City,no,RPMB,,,,,"GES, Paliparang Pandaigdig ng Heneral Santos, Tugpahanang Internasyonal sa Heneral Santos"
31919,RPMM,small_airport,Malabang Airport,7.617219925,124.0589981,27,AS,PH,PH-LAS,Malabang,no,RPMM,MLP,,,,
14840,89OR,small_airport,Mucky Flat Airport,42.59790039,-122.7129974,2000,NA,US,US-OR,Eagle Point,no,89OR,,89OR,,,
30818,RPMU,small_airport,Cagayan de Sulu Airport,7.013999939,118.4960022,,AS,PH,PH-TAW,Mapun,no,RPMU,CDY,,,,
14845,89TX,small_airport,Aero-Bee Ranch Airstrip,30.87929916,-98.41699982,1242,NA,US,US-TX,Burnet,no,89TX,,89TX,,,
5719,RPUH,medium_airport,San Jose Airport,12.36149979,121.0469971,14,AS,PH,PH-MDC,San Jose,yes,RPUH,SJI,,,https://en.wikipedia.org/wiki/McGuire_Field,McGuire Field
5724,RPUQ,small_airport,Vigan Airport,17.55529976,120.3560028,16,AS,PH,PH-ILS,Vigan City,no,RPUQ,,,,https://en.wikipedia.org/wiki/Mindoro_Airport,
14867,8B2,small_airport,Twin Mountain Airport,44.26399994,-71.54759979,1459,NA,US,US-NH,Twin Mountain,no,8B2,,8B2,,,
14869,8C5,small_airport,Toledo Municipal Airport,41.98820114,-92.54799652,960,NA,US,US-IA,Toledo,no,8C5,,8C5,,,
14870,8C6,small_airport,Traer Municipal Airport,42.19919968,-92.45800018,892,NA,US,US-IA,Traer,no,8C6,,8C6,,,
5735,RPVD,medium_airport,Sibulan Airport,9.333709717,123.3000031,15,AS,PH,PH-NER,Dumaguete City,yes,RPVD,DGT,,,https://en.wikipedia.org/wiki/Sibulan_Airport,
5740,RPVJ,medium_airport,Moises R. Espinosa Airport,12.369682,123.630095,49,AS,PH,PH-MAS,Masbate,yes,RPVJ,MBT,,,https://en.wikipedia.org/wiki/Masbate_Airport,"Masbate, Moises R. Espinoza"
14883,8CL2,small_airport,Lucchetti Ranch Airport,38.42350006,-121.2269974,96,NA,US,US-CA,Elk Grove,no,8CL2,,8CL2,,,
5744,RPVP,medium_airport,Puerto Princesa Airport,9.742119789,118.7590027,71,AS,PH,PH-PLW,Puerto Princesa City,yes,RPVP,PPS,,,https://en.wikipedia.org/wiki/Puerto_Princesa_Airport,
309715,RPVQ,small_airport,Biliran Airport,11.51591783,124.4289851,,AS,PH,PH-BIL,,no,RPVQ,,,,https://en.wikipedia.org/wiki/Biliran_Airport,
5750,RPVW,small_airport,Borongan Airport,11.67430019,125.4789963,7,AS,PH,PH-EAS,Borongan City,no,RPVW,,,,https://en.wikipedia.org/wiki/Borongan_Airport,
14898,8CO7,small_airport,Colorado Antique Field,40.12250137,-105.1719971,5069,NA,US,US-CO,Niwot,no,8CO7,,8CO7,,,
329651,RS-0006,small_airport,Backi Monostor Airfield,45.7850337,19.0191747,,EU,RS,RS-05,Sombor,no,,,,,,
14907,8FD2,small_airport,The Flying Horseman Airport,29.715153,-82.097139,192,NA,US,US-FL,Melrose,no,81FL,,81FL,,,8FD2
322332,RSCO,small_airport,Scotts Field,36.014336,-90.800196,,NA,US,US-AR,Fontaine,no,RSCO,,,,,
14912,8FD8,heliport,Bayflite One Heliport,28.19389915,-82.62059784,55,NA,US,US-FL,Odessa,no,8FD8,,8FD8,,,
14921,8FL7,heliport,Capra Farms Heliport,29.68549919,-82.47589874,175,NA,US,US-FL,Gainesville,no,8FL7,,8FL7,,,
34949,RU-0012,closed,Khariusny Airfield,67.37977301,34.2131424,427,EU,RU,RU-MUR,Umbozero,no,,,,,https://en.wikipedia.org/wiki/Berezovka,"Khariusnaya Airfield, Berezovka Airfield, Umbozero South, Аэродром Хариусный, Аэродром Хариусная"
14929,8GA3,small_airport,Leesburg Spraying Airport,31.77519989,-84.12490082,260,NA,US,US-GA,Leesburg,no,8GA3,,8GA3,,,
34965,RU-0022,small_airport,Chornoye Air Base,55.75,38.06669998,449,EU,RU,RU-MOS,Moscow,no,,,,http://www.marzrosto.ru/,https://en.wikipedia.org/wiki/Chernoi,"Chyornoye Air Base, Chyornoe Air Base, Chornoe Air Base, Аэродром Чёрное, Аэродром Черное"
41840,RU-0027,small_airport,Rybnovsk Airport,53.24710083,141.8059998,10,AS,RU,RU-SAK,Rybnovsk-Sakhalin Island,no,,,,,,
14944,8II1,small_airport,Careferre Acres Airport,39.18310165,-87.12609863,520,NA,US,US-IN,Jasonville,no,8II1,,8II1,,,
14946,8II3,small_airport,Thrust Industries Airport,38.21250153,-87.57949829,460,NA,US,US-IN,Haubstadt,no,8II3,,8II3,,,
14947,8II4,closed,Helton Heliport,39.614498,-86.520798,815,NA,US,US-IN,Hazelwood,no,,,,,,8II4
42939,RU-0038,closed,Palana (East) Airport,59.05833435,159.9666595,154,AS,RU,RU-KAM,Palana,no,,,,,https://en.wikipedia.org/wiki/Palana_New_Airport,
14968,8IN9,small_airport,Marcidale Airport,39.68560028,-86.60220337,855,NA,US,US-IN,Amo,no,8IN9,,8IN9,,,
43332,RU-0069,small_airport,Kummolovo Airfield,59.65444565,28.99472237,,EU,RU,RU-LEN,,no,,,,http://www.kummolovo.ru/,,Куммолово
14981,8K5,small_airport,Yates Center Airport,37.85300064,-95.74729919,1140,NA,US,US-KS,Yates Center,no,8K5,,8K5,,,
43586,RU-0072,small_airport,Gorskaya Airfield,60.03329849,30.01499939,125,EU,RU,RU-SPE,,no,,,,,,Аэродром Горская
14992,8KS6,heliport,Wesley Medical Center Heliport,37.6955986,-97.29840088,1440,NA,US,US-KS,Wichita,no,8KS6,,8KS6,,,
21925,MD82,small_airport,Ragged Island Airport,38.53979874,-76.27549744,5,NA,US,US-MD,Cambridge,no,MD82,,MD82,,,
21926,MD83,small_airport,Ty-Ti-To Airport,38.52080154,-77.06809998,170,NA,US,US-MD,La Plata,no,MD83,,MD83,,,
44304,RU-0092,closed,Myskhako Airport,44.66999817,37.77600098,,EU,RU,RU-KDA,Novorossiysk,no,,,,,,"Myskhako Airport, Novorossiysk Airport, Аэропорт Мысхако, Аэропорт Новороссийск"
44318,RU-0095,small_airport,Troekurovka Air Base,53.22399902,48.54999924,,EU,RU,RU-SAM,Syzran,no,,,,,,"Troyekurovka Air Base, Аэродром Троекуровка"
15003,8LA6,heliport,Dgs Heliport,29.24189949,-89.38510132,,NA,US,US-LA,Venice,no,8LA6,,8LA6,,,
15010,8LL4,heliport,Richland Memorial Hospital Heliport,38.73749924,-88.07730103,485,NA,US,US-IL,Olney,no,8LL4,,8LL4,,,
34981,RU-0111,closed,Dresba Air Base,69.36329651,161.5619965,272,AS,RU,RU-CHU,Pevek,no,,,,,https://en.wikipedia.org/wiki/Dresba,
15019,8MD1,heliport,Rite Aid Distribution Center Heliport,39.45339966,-76.20939636,35,NA,US,US-MD,Aberdeen,no,8MD1,,8MD1,,,
15022,8MD4,small_airport,Spiering Airport,38.98059845,-75.77780151,55,NA,US,US-MD,Greensboro,no,8MD4,,8MD4,,,
15023,8MD5,small_airport,Harrison Farm Airport,39.49829865,-77.22170258,610,NA,US,US-MD,Libertytown,no,8MD5,,8MD5,,,
15036,8MN0,seaplane_base,Lake Zumbro Seaplane Base,44.20159912,-92.48349762,920,NA,US,US-MN,Oronoco,no,8MN0,,8MN0,,,
44417,RU-0138,closed,Girvas Air Base,62.483002,33.75,,EU,RU,RU-KR,Girvas,no,,,XLPG,,,Аэродром Гирвас
44423,RU-0142,small_airport,Imeni Poliny Osipenko Airport,52.43999863,136.473999,,AS,RU,RU-KHA,Imeni Poliny Osipenko,no,,,,,,"Polina Osipenko Airport, Аэропорт имени Полины Осипенко, Аэропорт им. Полины Осипенко"
44480,RU-0148,small_airport,Maikhe Airfield,43.42300034,132.4250031,,AS,RU,RU-PRI,Shtykovo,no,,,,,,Аэродром Майхэ
44580,RU-0154,closed,Ropsha Airfield,59.71099854,29.80500031,,EU,RU,RU-LEN,Ropsha,no,,,,,,Аэродром Ропша
15060,8NA7,heliport,Camp Grafton Heliport,48.0625,-98.9292984,1469,NA,US,US-ND,Devils Lake,no,8NA7,,8NA7,,,
44623,RU-0168,small_airport,Sarmany Airport,55.25799942,52.57300186,449,EU,RU,RU-TA,Sarmanovo,no,,,,,https://en.wikipedia.org/wiki/Sarmany_Airport,"Sarmanovo Airport, Аэропорт Сарманы, Аэропорт Сарманово"
15071,8NC9,small_airport,W.N.C. Air Museum Airport,35.30720139,-82.43360138,2083,NA,US,US-NC,Hendersonville,no,8NC9,,8NC9,,,
44635,RU-0173,small_airport,Georgiyevka Airfield,53.28499985,51.03099823,,EU,RU,RU-SAM,Georgiyevka,no,,,,,,"Georgievka Airfield, Аэродром Георгиевка"
44644,RU-0181,heliport,Solntsevo Heliport,55.64300156,37.38700104,,EU,RU,RU-MOW,Moscow,no,UUWS,,,http://www.aovzlet.ru/ENG/index.html,,"Vzlyot Heliport, Vzlet Heliport, Вертодром Солнцево, Вертодром НПО ""Взлёт"", Вертодром НПО ""Взлет"""
44649,RU-0183,closed,Kyargozero Air Base,63.30500031,34.45500183,,EU,RU,RU-KR,Ramentsy,no,,,,,,Аэродром Кяргозеро
15084,8NJ1,heliport,Merck Whitehouse Station Heliport,40.63980103,-74.76540375,185,NA,US,US-NJ,Whitehouse Station,no,8NJ1,,8NJ1,,,
44700,RU-0190,heliport,Pugachyov Heliport,52.03300095,48.81999969,,EU,RU,RU-SAR,Pugachyov,no,,,,,,"Pugachev Heliport, Вертодром Пугачёв, Вертодром Пугачев"
15091,8NJ8,heliport,Kraemer Heliport,39.74430084,-75.15879822,110,NA,US,US-NJ,Richwood,no,8NJ8,,8NJ8,,,
15092,8NJ9,heliport,Ronson 287 Heliport,40.57619858,-74.57129669,142,NA,US,US-NJ,Somerville,no,8NJ9,,8NJ9,,,
45554,8NK3,small_airport,Harris Airport,43.409669,-73.532732,261,NA,US,US-NY,Fort Ann,no,,,83K,http://www.harrisairport.com/,,8NK3
44764,RU-0206,small_airport,Tetrino Airport,66.05876708,38.28263283,16,EU,RU,RU-MUR,Tetrino,no,ULMU,,,,,"Аэропорт Тетрино, УЛМУ"
15101,8OA3,heliport,The Jewish Hospital Heliport,39.20610046,-84.37999725,817,NA,US,US-OH,Cincinnati,no,8OA3,,8OA3,,,
44774,RU-0209,closed,Derevyannoe Airport,61.606998,34.620998,131,EU,RU,RU-KR,Derevyannoe,no,,,XLPD,,,Аэропорт Деревянное
44917,RU-0223,heliport,Malino Heliport,55.085,38.145,604,EU,RU,RU-MOS,Malino,no,,,,,,Вертодром Малино
15129,8OK6,closed,Barry Dotson Ranch Airport,35.566799,-94.750198,880,NA,US,US-OK,Marble City,no,,,,,,8OK6
44993,RU-0236,small_airport,Vyazma Zapadny Airstrip,55.20356142,34.25271034,,EU,RU,RU-SMO,Vyazma,no,,,,,,"Vyazma Zapadnaya Airstrip, Vyazma West Airstrip, ВПП Вязьма Западная"
32520,UHPT,small_airport,Tilichiki Airport,60.38280106,166.026001,7,AS,RU,RU-KAM,Tilichiki,no,UHPT,,,,,"Korf Airport, Аэропорт Тиличики, Аэропорт Корф"
15138,8OR4,closed,Southern Oregon General Hospital Heliport,42.447101,-123.3323569,1024,NA,US,US-OR,Grants Pass,no,,,,"https://web.archive.org/web/20151031215053/http://abnf.co/OR-josephine_memorial_hospital,_oregon.htm",,"8OR4, Josephine Memorial Hospital"
15141,8OR7,small_airport,Gates Airport,44.6271019,-123.2249985,220,NA,US,US-OR,Corvallis,no,8OR7,,8OR7,,,
15146,8PA2,heliport,Ronca Heliport,40.68429947,-75.33409882,375,NA,US,US-PA,Bethlehem,no,8PA2,,8PA2,,,
15161,8PS3,heliport,Empire Heliport,41.39450073,-75.73490143,900,NA,US,US-PA,Taylor,no,8PS3,,8PS3,,,
15163,8PS7,heliport,Geisinger Community Medical Center Heliport,41.399053,-75.643121,1055,NA,US,US-PA,Scranton,no,8PS7,,8PS7,,,
45188,RU-0284,small_airport,Bogorodsk Airfield,56.121,43.545,,EU,RU,RU-NIZ,Bogorodsk,no,,,,,,Аэродром Богородск
15177,8TA8,small_airport,Bufords Field,31.16909981,-94.53240204,200,NA,US,US-TX,Huntington,no,8TA8,,8TA8,,,
15179,8TE0,small_airport,Gillingham Airport,29.13909912,-98.11329651,450,NA,US,US-TX,Floresville,no,8TE0,,8TE0,,,
46087,RU-0297,small_airport,Pereyaslavka Air Base,47.997,135.089,,EU,RU,RU-KHA,Pereyaslavka,no,,,,,,Аэродром Переяславка
15191,8TN2,small_airport,Pleasant Grove Airpark,35.39889908,-86.55390167,850,NA,US,US-TN,Shelbyville,no,8TN2,,8TN2,,,
15192,8TN3,small_airport,Raby Airpark,35.84170151,-84.18109894,830,NA,US,US-TN,Farragut,no,8TN3,,8TN3,,,
15194,8TN5,small_airport,Nobuzzn Airport,36.4864006,-86.91110229,650,NA,US,US-TN,Springfield,no,8TN5,,8TN5,,,
15196,8TN7,small_airport,Short Creek Airport,36.4007988,-87.99169922,390,NA,US,US-TN,Dover,no,8TN7,,8TN7,,,
46135,RU-0310,closed,Sal'sk Airfield,46.416,41.519,,EU,RU,RU-ROS,Sal'sk,no,,,,,,Аэродром Сальск
15204,8TS5,small_airport,Stol Field,32.46789932,-97.36830139,908,NA,US,US-TX,Joshua,no,8TS5,,8TS5,,,
15207,8TS8,small_airport,Rnk Ranch Airport,29.91740036,-100.913002,1945,NA,US,US-TX,Del Rio,no,8TS8,,8TS8,,,
46151,RU-0323,small_airport,Usman Airfield,52.025,39.675,,EU,RU,RU-LIP,Usman,no,,,XUOU,,,"Аэродром Усмань, Сапсан, Sapsan"
15215,8TX6,small_airport,Harper Airport,32.42760086,-96.71690369,510,NA,US,US-TX,Palmer,no,8TX6,,8TX6,,,
15217,8TX8,small_airport,Weeks Airport,27.36090088,-98.17949677,190,NA,US,US-TX,Premont,no,8TX8,,8TX8,,,
331802,GB-0622,small_airport,Dairy House Farm Airfield,53.106477,-2.5037106,,EU,GB,GB-ENG,,no,,,,,,
5260,OPMF,medium_airport,Muzaffarabad Airport,34.3390007,73.50859833,2691,AS,PK,PK-JK,Muzaffarabad,yes,OPMF,MFG,,,https://en.wikipedia.org/wiki/Muzaffarabad_Airport,
46196,RU-0341,small_airport,Kemerovo Severny Airport,55.33272073,86.04554415,,EU,RU,RU-KEM,Kemerovo,no,,,,,,"Kemerovo North Airport, Аэродром Кемерово Северный"
15244,8WA6,small_airport,Christensen Field,46.92070007,-119.5899963,1150,NA,US,US-WA,Royal City,no,8WA6,,8WA6,,,
15246,8WA8,heliport,Snoqualmie Valley Hospital Emergency Room Heliport,47.51470184,-121.8280029,900,NA,US,US-WA,King County,no,8WA8,,8WA8,,,
15248,8WI0,small_airport,Wood Airport,43.7439003,-89.81430054,935,NA,US,US-WI,Wisconsin Dells,no,8WI0,,8WI0,,,
15249,8WI1,small_airport,Dillenburg's Airport,44.75360107,-88.72820282,915,NA,US,US-WI,Shawano,no,8WI1,,8WI1,,,
323802,PL-0118,small_airport,Oborniki Słonawy Airfield,52.667126,16.773302,,EU,PL,PL-WP,Oborniki,no,,,,http://www.osl-oborniki.info/,,
15252,8WI4,heliport,St Mary's Hospital Ozaukee Heliport,43.39640045,-87.87650299,710,NA,US,US-WI,Port Washington,no,8WI4,,8WI4,,,
46236,RU-0366,heliport,Polyany Helipad,55.03466303,38.82152081,,EU,RU,RU-MOS,Kolomna,no,,,,,,Вертолётная площадка Поляны
46303,8WT0,heliport,Eastern State Hospital EMS Heliport,47.573333,-117.704167,2500,NA,US,US-WA,Medical Lake,no,8WT0,,8WT0,,,
46242,RU-0372,medium_airport,Rostov-na-Donu Tsentralny Air Base,47.2763,39.6377,,EU,RU,RU-ROS,Rostov-na-Donu,no,,,XRRO,,,"Rostov-on-Don Tsentralny Air Base, Аэродром Ростов-на-Дону Центральный, ЬРРО"
46246,RU-0376,small_airport,Kalininskiy Airfield,44.8582,44.1829,,EU,RU,RU-STA,Budyonnovsk,no,,,,,,"Kalininsky Airfield, Аэродром Калининский"
46249,RU-0378,small_airport,Khunzakh Airport,42.57033895,46.72905922,,EU,RU,RU-DA,Khunzakh,no,,,,,,Аэропорт Хунзах
307254,BR-0018,heliport,Fasano Hotel Heliport,-23.33220771,-47.5599432,,SA,BR,BR-SP,,no,,,,,,
15268,8XS9,small_airport,Rust Field,29.9571991,-98.79060364,1331,NA,US,US-TX,Waring,no,8XS9,,8XS9,,,
15270,8Y5,small_airport,Clarissa Municipal Airport,46.11299896,-94.90670013,1308,NA,US,US-MN,Clarissa,no,8Y5,,8Y5,,,
46260,RU-0386,small_airport,Novosyolki Airport,53.90990003,49.73570824,,EU,RU,RU-ULY,Novosyolki,no,,,,,,"Novoselki Airport, Аэропорт Новосёлки, Аэропорт Новоселки, УВЛН"
46319,RU-0394,closed,Kovdor Airport,67.53414876,30.61919689,,EU,RU,RU-MUR,Kovdor,no,,,,,,Аэропорт Ковдор
15286,90MO,heliport,Golden Valley Memorial Hospital Heliport,38.3891983,-93.76799774,797,NA,US,US-MO,Clinton,no,90MO,,90MO,,,
15290,90OI,small_airport,Joe Cimprich Airport,39.60419846,-84.63500214,1010,NA,US,US-OH,Camden,no,90OI,,90OI,,,
15296,90TE,small_airport,The Homestead Airport,32.1957016,-96.43859863,398,NA,US,US-TX,Corsicana,no,90TE,,90TE,,,
46342,RU-0417,closed,Okulovka Airport,58.37447067,33.31222057,,EU,RU,RU-NGR,Okulovka,no,,,,,,Аэропорт Окуловка
46344,RU-0419,closed,Maksatikha Airport,57.7728698,35.89508057,,EU,RU,RU-TVE,Maksatikha,no,,,,,,"Maxatikha Airport, Аэропорт Максатиха"
46345,RU-0420,small_airport,Staritsa Airstrip,56.51234354,34.97197151,,EU,RU,RU-TVE,Staritsa,no,,,,,,ВПП Старица
15316,91LS,small_airport,Duclos RLA Restricted Landing Area,38.20890045,-90.03720093,520,NA,US,US-IL,Red Bud,no,91LS,,91LS,,,
15330,91TS,small_airport,Songbird Ranch Airport,29.36860085,-95.33989716,34,NA,US,US-TX,Rosharon,no,91TS,,91TS,,,
15337,92AK,heliport,Mat-Su Regional Medical Center Heliport,61.56290054,-149.2590027,145,NA,US,US-AK,Palmer,no,92AK,,92AK,,,
323472,RU-0466,small_airport,Balakhta Airport,55.361388,91.528933,998,EU,RU,RU-KYA,Balakhta,no,,,ZBI4,,,"ЗБИ4, Балахта"
325861,RU-0483,small_airport,Padinskoye Airstrip,44.844707,43.185901,,EU,RU,RU-U-A,Padinskoye,no,,,,,,
325862,RU-0484,small_airport,Kotovo Airfield,51.3146773,38.0090673,,EU,RU,RU-BEL,Kotovo,no,,,,,,"kotovo, dosaaf"
15361,92NY,small_airport,Bloecher Farm Airport,42.7519989,-78.46140289,1430,NA,US,US-NY,Strykersville,no,92NY,,92NY,,,
35122,RU-0490,small_airport,Zavitinsk Air Base,50.19169998,129.503006,906,AS,RU,RU-AMU,Zavitinsk,no,,,,,https://en.wikipedia.org/wiki/Zavitinsk_(air_base),
330880,RU-0503,closed,Vtorovo Airport,56.254781,40.811732,410,EU,RU,RU-VLA,Vtorovo,no,,,,,,Второво
15386,93IL,small_airport,Bauer Airport,42.06750107,-89.02310181,780,NA,US,US-IL,Lindenwood,no,93IL,,93IL,,,
45676,93NC,heliport,Angel Medical Center Heliport,35.184547,-83.380036,2086,NA,US,US-NC,Franklin,no,93NC,,93NC,,,
35049,RU-0588,small_airport,Orlovka Air Base,51.263302,128.720001,850,EU,RU,RU-AMU,Vernoye,no,,,ZA9W,,https://en.wikipedia.org/wiki/Orlovka,"ЗА9В, Орловка"
35015,RU-0892,closed,Lebedovo Air Base,51.28329849,46.25,249,EU,RU,RU-SAR,Privolzsky,no,,,,,https://en.wikipedia.org/wiki/Lebedovo,
34987,RU-0967,closed,Gorin Air Base,51.17169952,136.6349945,492,AS,RU,RU-KHA,Gorin,no,,,,,https://en.wikipedia.org/wiki/Gorin,
15406,93VA,small_airport,Timberdoodle Airport,37.53630066,-79.02339935,810,NA,US,US-VA,Amherst,no,93VA,,93VA,,,
35014,RU-2070,small_airport,Logovushka Airfield,55.4109993,64.94300079,499,AS,RU,RU-KGN,Kurgan,no,,,,http://kack.narod.ru/,https://en.wikipedia.org/wiki/Kurgan_West,Аэродром Логовушка
34978,RU-2383,small_airport,Dombarovskiy Air Base,50.799999,59.516701,869,EU,RU,RU-ORE,Dombarovskiy,no,UWOJ,,,,https://en.wikipedia.org/wiki/Dombarovsky,"Dombarovsky Air Base, Dombarovka Air Base, Аэродром Домбаровский, Аэродром Домбаровка"
15419,94IN,closed,White's Heliport,39.2806,-85.712502,771,NA,US,US-IN,Hartsville,no,,,,,,94IN
15422,94KY,small_airport,Woosley Airport,37.50059891,-87.32939911,400,NA,US,US-KY,Rumsey,no,94KY,,94KY,,,
35105,RU-3288,small_airport,Umbozero Air Base,67.51342732,34.30686951,518,EU,RU,RU-MUR,Umbozero,no,,,,,https://en.wikipedia.org/wiki/Umbozero_(airport),
35094,RU-4339,medium_airport,Tambov Air Base,52.70062637,41.3741684,554,EU,RU,RU-TAM,Tambov,no,,,,,https://en.wikipedia.org/wiki/Tambov_(air_base),
15435,94PN,heliport,Wellspan York Hospital Heliport,39.944781,-76.718903,480,NA,US,US-PA,York,no,94PN,,94PN,,,
34970,RU-4948,small_airport,Chudovo Air Base,59.23830032,31.27000046,164,EU,RU,RU-LEN,Lyuban,no,,,,,https://en.wikipedia.org/wiki/Chudovo_(air_base),"Lyuban, Аэродром Чудово, Аэродром Любань"
35000,RU-5276,medium_airport,Kilpyavr Air Base,69.09670258,32.40829849,305,EU,RU,RU-MUR,Murmansk,no,,,,,https://en.wikipedia.org/wiki/Kilpyarv,"Kilp-Yavr, Kil'p-Yar, Kilp-Yar, Kilpyarvi, Kilpajärvi, Килпъявр, Килп-Явр"
15453,95IS,small_airport,Jan Knipe Airport,40.37060165,-91.38890076,645,NA,US,US-IL,Warsaw,no,95IS,,95IS,,,
329732,95KS,small_airport,Fuller Airfield,39.026161,-96.015042,1058,NA,US,US-KS,Maple Hill,no,95KS,,95KS,,,
15476,95XS,heliport,Air Logistics Sabine Heliport,29.7147007,-93.91210175,7,NA,US,US-TX,Sabine Pass,no,95XS,,95XS,,,
15494,96M,seaplane_base,Moberg Air Base,47.49969864,-94.94529724,1370,NA,US,US-MN,Bemidji,no,96M,,96M,,,
324841,96MI,heliport,Dick Huvaere's Heliport,45.395581,-84.874333,675,NA,US,US-MI,Petoskey,no,96MI,,96MI,,,
15505,96TA,heliport,Roy H Laird Memorial Hospital Heliport,32.37319946,-94.86830139,343,NA,US,US-TX,Kilgore,no,96TA,,96TA,,,
15507,96TS,small_airport,Southwest Lubbock Airport,33.3955806,-102.0094583,3265,NA,US,US-TX,Wolfforth,no,96TS,,96TS,,,
24381,S63,small_airport,Skyharbor Airport,32.3667984,-87.10420227,125,NA,US,US-AL,Selma,no,S63,,S63,,,
24383,S68,small_airport,Orofino Municipal Airport,46.49129868,-116.2770004,1005,NA,US,US-ID,Orofino,no,S68,,S68,,,
15512,96WY,small_airport,Cedar Creek Ranch Airport,41.40919876,-106.5920029,7760,NA,US,US-WY,Saratoga,no,96WY,,96WY,,,
15520,97FD,heliport,Helicopters International Heliport,28.46439934,-81.45999908,110,NA,US,US-FL,Orlando,no,97FD,,97FD,,,
