rule_left,rule_right,label
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'CA' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.City = t1.City ⋀  t0.StateAvg = t1.StateAvg  ->  t1.Condition = 'Surgical Infection Prevention',hospital(t0) ⋀ hospital(t1) ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Name = t1.Measure_Name ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.Measure_Name = t1.Measure_Name,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Owner = 'Voluntary non-profit - Private' ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Type = 'Acute Care Hospitals' ⋀  t1.Hospital_Owner = 'Government - Local' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t1.Hospital_Owner = 'Voluntary non-profit - Church',hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t1.Hospital_Owner = 'Voluntary non-profit - Church' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Type = 'Acute Care Hospitals' ⋀  t1.Hospital_Owner = 'Government - Local' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.City = t1.City ⋀  t0.StateAvg = t1.StateAvg  ->  t1.State = 'CA',1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t1.Hospital_Owner = 'Voluntary non-profit - Private',hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Owner = 'Government - Hospital District or Authority',0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t1.Condition = 'Heart Attack' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'CA' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Emergency_Service = 'No' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t1.State = 'TX',1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Owner = 'Voluntary non-profit - Private' ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Owner = 'Voluntary non-profit - Private' ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t0.Hospital_Type = t1.Hospital_Type,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Sample = t1.Sample  ->  t1.State = 'TX',1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Owner = 'Voluntary non-profit - Private' ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t1.Hospital_Owner = 'Voluntary non-profit - Private' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.City = t1.City ⋀  t0.StateAvg = t1.StateAvg  ->  t1.State = 'TX',1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t1.Condition = 'Surgical Infection Prevention',1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Name = t1.Hospital_Name ⋀  t0.Measure_Name = t1.Measure_Name  ->  t0.Measure_Code = t1.Measure_Code,hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'CA' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Owner = 'Government - Local' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample ⋀  t0.StateAvg = t1.StateAvg  ->  t0.State = t1.State,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample ⋀  t0.StateAvg = t1.StateAvg  ->  t1.Emergency_Service = 'Yes',1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t1.Condition = 'Heart Attack' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t1.Hospital_Owner = 'Voluntary non-profit - Private',hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Owner = 'Proprietary' ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t0.Hospital_Type = t1.Hospital_Type,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample ⋀  t0.StateAvg = t1.StateAvg  ->  t1.Condition = 'Surgical Infection Prevention',hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,0
hospital(t0) ⋀ hospital(t1) ⋀  t0.City = t1.City ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t0.Measure_Code = t1.Measure_Code,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t1.Hospital_Owner = 'Voluntary non-profit - Private' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'TX' ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.StateAvg = t1.StateAvg  ->  t0.Emergency_Service = t1.Emergency_Service,hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Type = 'Acute Care Hospitals' ⋀  t1.Hospital_Owner = 'Government - Local' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Name = t1.Measure_Name ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t1.State = 'CA',0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Emergency_Service = 'No' ⋀  t1.Condition = 'Heart Attack' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t1.Hospital_Owner = 'Voluntary non-profit - Private',hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Name = t1.Hospital_Name ⋀  t0.Measure_Code = t1.Measure_Code  ->  t0.Measure_Name = t1.Measure_Name,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t1.Emergency_Service = 'Yes',hospital(t0) ⋀ hospital(t1) ⋀  t0.City = t1.City ⋀  t0.StateAvg = t1.StateAvg  ->  t1.Condition = 'Heart Attack',1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Proprietary' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t0.Condition = t1.Condition,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,0
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Emergency_Service = 'No' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.Measure_Name = t1.Measure_Name,1
hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Code = t1.Measure_Code ⋀  t0.Sample = t1.Sample  ->  t0.StateAvg = t1.StateAvg,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Owner = t1.Hospital_Owner ⋀  t0.Sample = t1.Sample  ->  t0.ZIP_Code = t1.ZIP_Code,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Phone_Number = t1.Phone_Number,hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample ⋀  t0.StateAvg = t1.StateAvg  ->  t0.Emergency_Service = t1.Emergency_Service,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.Hospital_Owner = 'Voluntary non-profit - Other' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Owner = 'Government - Local' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Hospital_Type = t1.Hospital_Type ⋀  t0.Emergency_Service = t1.Emergency_Service ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,hospital(t0) ⋀ hospital(t1) ⋀  t1.State = 'TX' ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t1.Emergency_Service = 'Yes',1
hospital(t0) ⋀ hospital(t1) ⋀  t1.Condition = 'Surgical Infection Prevention' ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.State = t1.State ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.Provider_Number = t1.Provider_Number,hospital(t0) ⋀ hospital(t1) ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t1.State = 'CA',1
hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample ⋀  t0.StateAvg = t1.StateAvg  ->  t0.Measure_Name = t1.Measure_Name,hospital(t0) ⋀ hospital(t1) ⋀  t0.ZIP_Code = t1.ZIP_Code ⋀  t0.StateAvg = t1.StateAvg  ->  t1.Condition = 'Heart Attack',0
hospital(t0) ⋀ hospital(t1) ⋀  t1.Hospital_Owner = 'Government - Local' ⋀  t0.Hospital_Type = 'Critical Access Hospitals' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Condition = t1.Condition ⋀  t0.Sample = t1.Sample  ->  t0.Hospital_Name = t1.Hospital_Name,hospital(t0) ⋀ hospital(t1) ⋀  t0.Hospital_Owner = 'Government - Hospital District or Authority' ⋀  t1.State = 'TX' ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t0.City = t1.City,1
hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Measure_Name = t1.Measure_Name ⋀  t0.Sample = t1.Sample  ->  t1.Condition = 'Heart Failure',hospital(t0) ⋀ hospital(t1) ⋀  t0.County_Name = t1.County_Name ⋀  t0.Sample = t1.Sample  ->  t1.State = 'CA',0
